"","x"
"GTEX-145MI-0526-SM-5O9A8",1
"GTEX-ZVZP-0008-SM-51MSX",1
"GTEX-1I1GP-0008-SM-EXUT6",1
"GTEX-1MCC2-1826-SM-DIPEX",1
"GTEX-12ZZZ-0008-SM-5YY9S",1
"GTEX-WHSB-0426-SM-4M1XI",1
"GTEX-YB5K-0626-SM-5LUB5",1
"GTEX-15UF6-2226-SM-6M471",1
"GTEX-1I6K6-2026-SM-CGQFE",1
"GTEX-17MF6-1526-SM-7MGW8",1
"GTEX-131XG-0926-SM-5LZW5",1
"GTEX-R55G-0926-SM-48FDN",1
"GTEX-1KANA-0626-SM-D4P3I",1
"GTEX-1HBPN-1426-SM-9WPNO",1
"GTEX-ZTTD-1426-SM-4YCEX",1
"GTEX-1R9PM-1026-SM-EVR3N",1
"GTEX-1E1VI-1626-SM-7EPIL",1
"GTEX-1AX8Z-1826-SM-73KW6",1
"GTEX-14E1K-1226-SM-5S2PD",1
"GTEX-13FTW-1626-SM-5KM4N",1
"GTEX-132Q8-1826-SM-5EGIY",1
"GTEX-1J8QM-1926-SM-AHZ3Z",1
"GTEX-U3ZN-1826-SM-4DXUY",1
"GTEX-UPK5-1226-SM-4IHL8",1
"GTEX-1R9K5-1626-SM-E76QB",1
"GTEX-13OVI-2626-SM-5KM4T",1
"GTEX-1QP9N-0926-SM-E9U5S",1
"GTEX-1RAZS-2626-SM-EV79C",1
"GTEX-148VI-1226-SM-5RQJR",1
"GTEX-1B97J-1426-SM-79OLR",1
"GTEX-YFCO-0726-SM-5ZZVJ",1
"GTEX-139TU-1326-SM-5LZXW",1
"GTEX-1JMPZ-1926-SM-E9TIT",1
"GTEX-13RTK-0626-SM-5Q5EK",1
"GTEX-T6MO-0526-SM-4DM6R",1
"GTEX-SJXC-1426-SM-EYYVB",1
"GTEX-11P82-0526-SM-5986P",1
"GTEX-OXRP-0926-SM-48TC1",1
"GTEX-13O61-0926-SM-5IFFE",1
"GTEX-13111-0826-SM-5LZV3",1
"GTEX-RWS6-0826-SM-47JXF",1
"GTEX-QDVJ-0826-SM-48U1S",1
"GTEX-1GZ2Q-2926-SM-7PBZL",1
"GTEX-1CB4J-2426-SM-7MXVC",1
"GTEX-ZLFU-1026-SM-5EQMZ",1
"GTEX-1LBAC-1226-SM-DHXK1",1
"GTEX-1GMR2-1626-SM-9JGHL",1
"GTEX-1A3MV-1526-SM-731BO",1
"GTEX-1IDFM-1126-SM-A96SY",1
"GTEX-OIZG-0926-SM-3LK5Y",1
"GTEX-117YW-1926-SM-5H121",1
"GTEX-OOBK-0625-SM-3LK5P",1
"GTEX-14PJ5-0626-SM-6LLIJ",1
"GTEX-ZDTT-1326-SM-4WKFH",1
"GTEX-14ICK-2026-SM-6AJB2",1
"GTEX-12WSN-5013-SM-7P8P9",1
"GTEX-XV7Q-1126-SM-4BRVS",1
"GTEX-1ICG6-2126-SM-CE6T2",1
"GTEX-15F5U-5010-SM-AHZ2D",1
"GTEX-VUSG-1226-SM-4KKZF",1
"GTEX-ZTX8-0326-SM-59HLA",1
"GTEX-1F5PL-1126-SM-7P8SH",1
"GTEX-1QCLZ-1526-SM-EXUSS",1
"GTEX-1LVA9-2426-SM-EWROM",1
"GTEX-13JVG-2026-SM-5KM1N",1
"GTEX-144GN-0626-SM-5O9B2",1
"GTEX-OXRK-1426-SM-3NB19",1
"GTEX-14PJ2-2726-SM-5ZZVZ",1
"GTEX-OOBK-0726-SM-3LK5Q",1
"GTEX-ZPCL-1426-SM-57WEC",1
"GTEX-13OVI-2526-SM-5KM4V",1
"GTEX-1B8KZ-0626-SM-73KWE",1
"GTEX-1JMPZ-2026-SM-C1YR8",1
"GTEX-11I78-1426-SM-5PNVY",1
"GTEX-13O21-0826-SM-5J2NU",1
"GTEX-1J8QM-0826-SM-CJI2P",1
"GTEX-1RAZA-1426-SM-EV79H",1
"GTEX-N7MS-1126-SM-3LK5E",1
"GTEX-1QP67-0826-SM-EVR46",1
"GTEX-ZGAY-1226-SM-DO92W",1
"GTEX-WRHK-0426-SM-4MVOG",1
"GTEX-15FZZ-1326-SM-6PANN",1
"GTEX-WHSB-0526-SM-4M1XM",1
"GTEX-1KANA-0526-SM-DIPF9",1
"GTEX-11LCK-1626-SM-5PNYB",1
"GTEX-1NV8Z-1426-SM-DTX91",1
"GTEX-1LB8K-1326-SM-CXZKB",1
"GTEX-12WSA-1426-SM-5EGJU",1
"GTEX-VJYA-0626-SM-4KL1S",1
"GTEX-146FR-0426-SM-5SI97",1
"GTEX-X3Y1-1226-SM-4PQZ8",1
"GTEX-XV7Q-1026-SM-4BRVR",1
"GTEX-15UKP-2026-SM-6LPIC",1
"GTEX-15RIF-0826-SM-6M47C",1
"GTEX-RNOR-1226-SM-48FDQ",1
"GTEX-14BIL-1826-SM-7DUEO",1
"GTEX-11LCK-1726-SM-5S2OQ",1
"GTEX-RTLS-1226-SM-46MUP",1
"GTEX-1HT8W-2026-SM-CNNQC",1
"GTEX-1EU9M-2326-SM-7MKGS",1
"GTEX-111CU-0626-SM-5EGHL",1
"GTEX-1LVAN-2326-SM-CNNPY",1
"GTEX-1LG7Y-1626-SM-D4P24",1
"GTEX-1HCU8-2226-SM-9WPOV",1
"GTEX-1R9JW-1626-SM-E76QK",1
"GTEX-145MO-1226-SM-5QGPC",1
"GTEX-U3ZH-1726-SM-3DB79",1
"GTEX-13D11-2726-SM-5K7V7",1
"GTEX-1B97J-0526-SM-793C2",1
"GTEX-T8EM-0426-SM-4DM7E",1
"GTEX-13YAN-1526-SM-5LU3E",1
"GTEX-QDVJ-0626-SM-48U1T",1
"GTEX-S7SE-0526-SM-2XCD8",1
"GTEX-11DXZ-0426-SM-5987Y",1
"GTEX-17F9E-1226-SM-7EWDG",1
"GTEX-1JKYN-0226-SM-ARL9H",1
"GTEX-Y5LM-0226-SM-4VBRM",1
"GTEX-1QAET-0526-SM-EYYXF",1
"GTEX-12WSN-2726-SM-5LZUK",1
"GTEX-WHSE-1126-SM-3NMBU",1
"GTEX-1JK1U-2326-SM-CNPOV",1
"GTEX-13O3O-1126-SM-5KM4Q",1
"GTEX-18QFQ-0526-SM-718AV",1
"GTEX-13FH7-0326-SM-5J1MR",1
"GTEX-1AYCT-0326-SM-73KVN",1
"GTEX-13OW8-1826-SM-5L3H1",1
"GTEX-18D9A-1626-SM-7LG5Q",1
"GTEX-ZG7Y-2326-SM-DO92L",1
"GTEX-14E7W-0526-SM-5S2W8",1
"GTEX-WY7C-2826-SM-3NB3Q",1
"GTEX-1I1GP-0926-SM-COH3O",1
"GTEX-1HB9E-0926-SM-COH3D",1
"GTEX-1R9PN-0226-SM-DTX84",1
"GTEX-13FTY-0426-SM-5IJC2",1
"GTEX-ZTX8-1826-SM-5N9E5",1
"GTEX-QESD-0326-SM-47J4F",1
"GTEX-QEL4-1126-SM-DLZQ4",1
"GTEX-ZLV1-1926-SM-5FQSF",1
"GTEX-12WSK-0426-SM-5GCNS",1
"GTEX-1C6WA-0426-SM-7PC2C",1
"GTEX-VUSH-0526-SM-3NB2J",1
"GTEX-U8XE-0626-SM-3DB8U",1
"GTEX-13RTJ-2626-SM-7DHKR",1
"GTEX-QEG4-0926-SM-4R1JO",1
"GTEX-1IDJC-0426-SM-B2LW1",1
"GTEX-SIU8-0426-SM-4BRUE",1
"GTEX-14ICL-1826-SM-5RQIY",1
"GTEX-1GZ4H-0726-SM-9WG6X",1
"GTEX-1OFPY-1126-SM-E8VNV",1
"GTEX-XOT4-0426-SM-4B66T",1
"GTEX-13FH7-0426-SM-5KM4M",1
"GTEX-13FXS-1126-SM-5IJBB",1
"GTEX-QV44-0626-SM-4R1KJ",1
"GTEX-1LNCM-0326-SM-DIPF5",1
"GTEX-ZYT6-0826-SM-5E43I",1
"GTEX-1I1GU-1926-SM-ADEHK",1
"GTEX-1269C-2826-SM-5EQ5O",1
"GTEX-1A8G7-0426-SM-731B5",1
"GTEX-12WSN-0326-SM-5GCP6",1
"GTEX-QLQW-1526-SM-2S1QV",1
"GTEX-Y5V6-2826-SM-4VDSF",1
"GTEX-1JMQI-0226-SM-ARZN3",1
"GTEX-ZVT2-2626-SM-51MTD",1
"GTEX-ZPU1-0526-SM-4YCDA",1
"GTEX-13RTK-0126-SM-5RQHQ",1
"GTEX-15ER7-1426-SM-6PAMA",1
"GTEX-XMK1-2526-SM-4B666",1
"GTEX-1J8Q3-1026-SM-CGQED",1
"GTEX-1CB4F-0726-SM-793AO",1
"GTEX-1M4P7-0426-SM-DKPQG",1
"GTEX-14C38-1226-SM-5S2UK",1
"GTEX-ZPIC-0326-SM-DO91U",1
"GTEX-1MUQO-0426-SM-E9J2Z",1
"GTEX-O5YU-0726-SM-EV792",1
"GTEX-13VXU-1926-SM-5LU5J",1
"GTEX-1N2EF-0326-SM-EYYXC",1
"GTEX-1GL5R-2126-SM-9WYTK",1
"GTEX-1R9PO-2526-SM-EVYBT",1
"GTEX-1RDX4-0526-SM-EAZ44",1
"GTEX-16AAH-1926-SM-7LG4C",1
"GTEX-12WSE-1126-SM-7DUEH",1
"GTEX-13O21-2926-SM-5J1OU",1
"GTEX-11DXZ-2626-SM-59882",1
"GTEX-15SHV-0826-SM-7KUFA",1
"GTEX-1LBAC-0526-SM-D3L9S",1
"GTEX-OHPK-0426-SM-3MJH3",1
"GTEX-YFC4-0326-SM-4TT3U",1
"GTEX-P78B-0826-SM-3NMCA",1
"GTEX-12WSL-2626-SM-5GCNV",1
"GTEX-14B4R-2026-SM-5QGQL",1
"GTEX-1R9K4-1126-SM-E9J4G",1
"GTEX-14AS3-0526-SM-5QGQQ",1
"GTEX-13D11-1426-SM-5K7Y9",1
"GTEX-ZAB4-0526-SM-5HL7Z",1
"GTEX-Y8E4-0226-SM-4VBQ3",1
"GTEX-11EM3-0226-SM-5985Y",1
"GTEX-13O1R-1026-SM-5KM2L",1
"GTEX-13G51-2926-SM-5IJDL",1
"GTEX-147F4-0126-SM-5QGPV",1
"GTEX-XQ3S-0126-SM-4BOO9",1
"GTEX-1HCU8-1526-SM-ADEHG",1
"GTEX-ZYFG-0126-SM-5GIDH",1
"GTEX-113IC-0426-SM-5HL5O",1
"GTEX-1H3NZ-1226-SM-9MQKT",1
"GTEX-OHPN-0426-SM-E9TI6",1
"GTEX-1R7EV-1026-SM-DTX81",1
"GTEX-1LG7Y-0426-SM-DKPQB",1
"GTEX-1F52S-0226-SM-7SB7U",1
"GTEX-1I1GQ-1026-SM-CNNQS",1
"GTEX-ZVP2-0226-SM-57WBD",1
"GTEX-1128S-2126-SM-5H12U",1
"GTEX-1HKZK-1726-SM-ADEJ9",1
"GTEX-1HCU8-0726-SM-ADEIR",1
"GTEX-13N1W-1226-SM-5K7UM",1
"GTEX-1JKYN-0526-SM-CGQG3",1
"GTEX-1NV5F-2526-SM-EXUSK",1
"GTEX-16NGA-1826-SM-7LG5L",1
"GTEX-13X6I-1526-SM-5SIAC",1
"GTEX-11P81-2426-SM-5GU65",1
"GTEX-1IY9M-0226-SM-CMKHP",1
"GTEX-1I1GV-0426-SM-ARZLX",1
"GTEX-1B8KZ-1926-SM-7DUG8",1
"GTEX-14ICK-0326-SM-6LLIZ",1
"GTEX-13S86-0926-SM-5SI6I",1
"GTEX-11O72-0226-SM-59869",1
"GTEX-1HCU6-0226-SM-CGQES",1
"GTEX-QEG5-0326-SM-2S1PB",1
"GTEX-1S82P-0226-SM-E6CI6",1
"GTEX-1497J-2326-SM-5NQBK",1
"GTEX-111YS-2426-SM-5GZZQ",1
"GTEX-1EMGI-0226-SM-9MQL1",1
"GTEX-1GMR8-0226-SM-9YFL3",1
"GTEX-1HR9M-0226-SM-COH3E",1
"GTEX-1128S-0926-SM-5GZZU",1
"GTEX-1IDJU-2526-SM-CMKGF",1
"GTEX-147F3-0626-SM-5NQ9I",1
"GTEX-12BJ1-0826-SM-5EQ5P",1
"GTEX-1ICLZ-0226-SM-CKZPP",1
"GTEX-18A7A-0326-SM-731AT",1
"GTEX-1AMEY-1426-SM-7939I",1
"GTEX-1GN73-0326-SM-9KNTW",1
"GTEX-11PRG-0626-SM-5BC56",1
"GTEX-1LG7Z-2026-SM-DLHBP",1
"GTEX-WOFM-0726-SM-3MJF8",1
"GTEX-11EQ8-0226-SM-5EQ5G",1
"GTEX-13NZA-0126-SM-5K7UH",1
"GTEX-1GF9W-1026-SM-7SB8X",1
"GTEX-1I4MK-0726-SM-ACKWC",1
"GTEX-1H23P-0226-SM-9YFLO",1
"GTEX-1PDJ9-0426-SM-E9J3E",1
"GTEX-1I19N-0426-SM-ACKVY",1
"GTEX-1AYD5-2326-SM-73KXF",1
"GTEX-ZA64-0926-SM-5HL7H",1
"GTEX-1R9PM-2126-SM-E8VOB",1
"GTEX-OXRL-0226-SM-3NB18",1
"GTEX-18D9U-0726-SM-7LG5J",1
"GTEX-1A8G6-2026-SM-73KYC",1
"GTEX-17MFQ-1826-SM-7DHLS",1
"GTEX-1QEPI-0226-SM-EWRMR",1
"GTEX-ZPCL-2126-SM-57WFZ",1
"GTEX-11GS4-2626-SM-5A5LD",1
"GTEX-1I6K6-0226-SM-ADEID",1
"GTEX-W5WG-2526-SM-4SOJ2",1
"GTEX-12WSC-1726-SM-5GCN3",1
"GTEX-Y5V5-2426-SM-5IFJA",1
"GTEX-13N2G-1926-SM-5J1O3",1
"GTEX-1IDJH-1626-SM-A9SLP",1
"GTEX-1MUQO-0826-SM-EVYCZ",1
"GTEX-18D9U-0426-SM-731AN",1
"GTEX-Y3I4-0726-SM-E9J3Y",1
"GTEX-1212Z-2426-SM-5EQ5D",1
"GTEX-131XF-2226-SM-5EQKG",1
"GTEX-13U4I-0226-SM-5SIB1",1
"GTEX-17F9Y-0726-SM-7LT9G",1
"GTEX-1JKYN-1226-SM-CGQG8",1
"GTEX-1CB4J-1126-SM-7PBY1",1
"GTEX-1GF9U-1226-SM-ARL9I",1
"GTEX-1CAMR-1826-SM-7MXUJ",1
"GTEX-1B933-1326-SM-7939U",1
"GTEX-13N1W-0226-SM-5K7W6",1
"GTEX-1GL5R-0726-SM-9MQL5",1
"GTEX-133LE-1926-SM-5N9FV",1
"GTEX-1I1CD-0226-SM-CM2TL",1
"GTEX-TMZS-0226-SM-3DB9N",1
"GTEX-13SLW-0226-SM-5S2NA",1
"GTEX-1L5NE-2626-SM-E9U6P",1
"GTEX-17HHY-1026-SM-7LG5E",1
"GTEX-ZF2S-1526-SM-5S2OO",1
"GTEX-ZDTS-0226-SM-5HL7Q",1
"GTEX-ZDYS-2226-SM-5S2MI",1
"GTEX-1PIIG-0326-SM-EVYBV",1
"GTEX-1HSEH-0226-SM-ACKVV",1
"GTEX-18D9A-2026-SM-718BL",1
"GTEX-1HBPN-1526-SM-9WYSB",1
"GTEX-1F6RS-0226-SM-9MQKO",1
"GTEX-ZC5H-1626-SM-5HL7L",1
"GTEX-R45C-0226-SM-EVYAJ",1
"GTEX-1B97J-1126-SM-7SB79",1
"GTEX-11VI4-1226-SM-5EQMP",1
"GTEX-131XW-0526-SM-5PNXZ",1
"GTEX-1F5PK-2526-SM-9MQKN",1
"GTEX-13FTY-0626-SM-5L3F8",1
"GTEX-1B97I-1726-SM-7939V",1
"GTEX-11ZTT-2526-SM-5EQM9",1
"GTEX-13OVG-1326-SM-5K7Y3",1
"GTEX-VUSH-0004-SM-3P61T",1
"GTEX-ZLV1-0005-SM-4WWAP",1
"GTEX-12WSD-0005-SM-5N9FZ",1
"GTEX-ZF2S-0006-SM-4WKHF",1
"GTEX-W5X1-0001-SM-3P61V",1
"GTEX-1GN1W-0006-SM-A9SKL",1
"GTEX-132NY-0005-SM-5O9AC",1
"GTEX-WFON-0001-SM-3P61W",1
"GTEX-1FIGZ-0001-SM-EAZCM",1
"GTEX-1NUQO-0005-SM-DKPP2",1
"GTEX-1C6VQ-0005-SM-7P8OR",1
"GTEX-VUSH-0005-SM-3NB2H",1
"GTEX-T6MO-0006-SM-32QOU",1
"GTEX-1IKOH-0001-SM-EAZDF",1
"GTEX-1IDJC-0005-SM-A9G1C",1
"GTEX-XYKS-0005-SM-4BRUD",1
"GTEX-WFJO-0002-SM-3P61X",1
"GTEX-X4EP-0005-SM-3P5ZE",1
"GTEX-UTHO-0006-SM-3NMCC",1
"GTEX-1GZHY-0005-SM-ARZL6",1
"GTEX-XBEC-0006-SM-4AT5T",1
"GTEX-R3RS-0005-SM-3GAEH",1
"GTEX-13OW8-0005-SM-5NQAC",1
"GTEX-14E7W-0006-SM-5N9GG",1
"GTEX-1J8Q3-0005-SM-CNNOY",1
"GTEX-OHPN-0005-SM-2YUML",1
"GTEX-1EX96-0006-SM-ARU6J",1
"GTEX-ZVTK-0003-SM-51MRV",1
"GTEX-18A7A-0006-SM-7PC1P",1
"GTEX-15DZA-0005-SM-9JGFP",1
"GTEX-ZVZQ-0006-SM-51MR8",1
"GTEX-1H1DG-0006-SM-ARZL4",1
"GTEX-13JUV-0006-SM-5NQ97",1
"GTEX-11NV4-0005-SM-5N9EX",1
"GTEX-Y8E5-0006-SM-47JWQ",1
"GTEX-ZLWG-0004-SM-4WWD5",1
"GTEX-14PJ5-0005-SM-9MQLO",1
"GTEX-1HC8U-0005-SM-ADEGV",1
"GTEX-1CB4J-0006-SM-ACKV6",1
"GTEX-V1D1-0006-SM-3NMCE",1
